# Goxel 0.12.0
# One line per voxel
# X Y Z RRGGBB
-16 12 5 412b1a
-15 12 5 412b1a
-13 15 5 412b1a
-12 15 5 412b1a
-11 15 5 412b1a
-10 15 5 412b1a
-9 15 5 412b1a
-16 7 6 412b1a
-15 7 6 412b1a
-16 8 6 412b1a
-15 8 6 412b1a
-16 9 6 412b1a
-15 9 6 412b1a
-16 10 6 412b1a
-15 10 6 412b1a
-16 11 6 412b1a
-15 11 6 412b1a
-12 15 6 412b1a
-11 15 6 412b1a
-10 15 6 412b1a
-9 15 6 412b1a
-8 15 6 412b1a
-16 6 7 412b1a
-15 6 7 412b1a
-16 7 7 412b1a
-15 7 7 412b1a
-16 8 7 412b1a
-15 8 7 412b1a
-16 9 7 412b1a
-15 9 7 412b1a
-16 10 7 412b1a
-15 10 7 412b1a
-11 15 7 412b1a
-10 15 7 412b1a
-9 15 7 412b1a
-8 15 7 412b1a
-7 15 7 412b1a
-16 5 8 412b1a
-15 5 8 412b1a
-16 6 8 412b1a
-15 6 8 412b1a
-16 7 8 412b1a
-15 7 8 412b1a
-16 8 8 412b1a
-15 8 8 412b1a
-16 9 8 412b1a
-15 9 8 412b1a
-10 15 8 412b1a
-9 15 8 412b1a
-8 15 8 412b1a
-7 15 8 412b1a
-6 15 8 412b1a
-16 4 9 412b1a
-15 4 9 412b1a
-16 5 9 412b1a
-15 5 9 412b1a
-16 6 9 412b1a
-15 6 9 412b1a
-16 7 9 412b1a
-15 7 9 412b1a
-16 8 9 412b1a
-15 8 9 412b1a
-9 15 9 412b1a
-8 15 9 412b1a
-7 15 9 412b1a
-6 15 9 412b1a
-5 15 9 412b1a
-16 3 10 412b1a
-15 3 10 412b1a
-16 4 10 412b1a
-15 4 10 412b1a
-16 5 10 412b1a
-15 5 10 412b1a
-16 6 10 412b1a
-15 6 10 412b1a
-16 7 10 412b1a
-15 7 10 412b1a
-8 15 10 412b1a
-7 15 10 412b1a
-6 15 10 412b1a
-5 15 10 412b1a
-4 15 10 412b1a
-16 2 11 412b1a
-15 2 11 412b1a
-16 3 11 412b1a
-15 3 11 412b1a
-16 4 11 412b1a
-15 4 11 412b1a
-16 5 11 412b1a
-15 5 11 412b1a
-16 6 11 412b1a
-15 6 11 412b1a
-7 15 11 412b1a
-6 15 11 412b1a
-5 15 11 412b1a
-4 15 11 412b1a
-3 15 11 412b1a
-16 1 12 412b1a
-15 1 12 412b1a
-16 2 12 412b1a
-15 2 12 412b1a
-16 3 12 412b1a
-15 3 12 412b1a
-16 4 12 412b1a
-15 4 12 412b1a
-16 5 12 412b1a
-15 5 12 412b1a
-6 15 12 412b1a
-5 15 12 412b1a
-4 15 12 412b1a
-3 15 12 412b1a
-2 15 12 412b1a
-16 0 13 412b1a
-15 0 13 412b1a
-16 1 13 412b1a
-15 1 13 412b1a
-16 2 13 412b1a
-15 2 13 412b1a
-16 3 13 412b1a
-15 3 13 412b1a
-16 4 13 412b1a
-15 4 13 412b1a
-5 15 13 412b1a
-4 15 13 412b1a
-3 15 13 412b1a
-2 15 13 412b1a
-1 15 13 412b1a
-16 0 14 412b1a
-15 0 14 412b1a
-16 1 14 412b1a
-15 1 14 412b1a
-16 2 14 412b1a
-15 2 14 412b1a
-16 3 14 412b1a
-15 3 14 412b1a
-4 15 14 412b1a
-3 15 14 412b1a
-2 15 14 412b1a
-1 15 14 412b1a
-16 0 15 412b1a
-15 0 15 412b1a
-16 1 15 412b1a
-15 1 15 412b1a
-16 2 15 412b1a
-15 2 15 412b1a
-3 15 15 412b1a
-2 15 15 412b1a
-1 15 15 412b1a
0 0 0 412b1a
1 0 0 412b1a
2 0 0 412b1a
0 1 0 412b1a
1 1 0 412b1a
2 1 0 412b1a
3 1 0 412b1a
0 2 0 412b1a
1 2 0 412b1a
2 2 0 412b1a
3 2 0 412b1a
4 2 0 412b1a
1 3 0 412b1a
2 3 0 412b1a
3 3 0 412b1a
4 3 0 412b1a
5 3 0 412b1a
2 4 0 412b1a
3 4 0 412b1a
4 4 0 412b1a
5 4 0 412b1a
6 4 0 412b1a
3 5 0 412b1a
4 5 0 412b1a
5 5 0 412b1a
6 5 0 412b1a
7 5 0 412b1a
4 6 0 412b1a
5 6 0 412b1a
6 6 0 412b1a
7 6 0 412b1a
8 6 0 412b1a
5 7 0 412b1a
6 7 0 412b1a
7 7 0 412b1a
8 7 0 412b1a
9 7 0 412b1a
6 8 0 412b1a
7 8 0 412b1a
8 8 0 412b1a
9 8 0 412b1a
10 8 0 412b1a
7 9 0 412b1a
8 9 0 412b1a
9 9 0 412b1a
10 9 0 412b1a
11 9 0 412b1a
8 10 0 412b1a
9 10 0 412b1a
10 10 0 412b1a
11 10 0 412b1a
12 10 0 412b1a
9 11 0 412b1a
10 11 0 412b1a
11 11 0 412b1a
12 11 0 412b1a
13 11 0 412b1a
10 12 0 412b1a
11 12 0 412b1a
12 12 0 412b1a
13 12 0 412b1a
14 12 0 412b1a
11 13 0 412b1a
12 13 0 412b1a
13 13 0 412b1a
14 13 0 412b1a
15 13 0 412b1a
12 14 0 412b1a
13 14 0 412b1a
14 14 0 412b1a
15 14 0 412b1a
13 15 0 412b1a
14 15 0 412b1a
15 15 0 412b1a
0 0 1 412b1a
1 0 1 412b1a
2 0 1 412b1a
0 1 1 412b1a
1 1 1 412b1a
2 1 1 412b1a
3 1 1 412b1a
0 2 1 412b1a
1 2 1 412b1a
2 2 1 412b1a
3 2 1 412b1a
4 2 1 412b1a
1 3 1 412b1a
2 3 1 412b1a
3 3 1 412b1a
4 3 1 412b1a
5 3 1 412b1a
2 4 1 412b1a
3 4 1 412b1a
4 4 1 412b1a
5 4 1 412b1a
6 4 1 412b1a
3 5 1 412b1a
4 5 1 412b1a
5 5 1 412b1a
6 5 1 412b1a
7 5 1 412b1a
4 6 1 412b1a
5 6 1 412b1a
6 6 1 412b1a
7 6 1 412b1a
8 6 1 412b1a
5 7 1 412b1a
6 7 1 412b1a
7 7 1 412b1a
8 7 1 412b1a
9 7 1 412b1a
6 8 1 412b1a
7 8 1 412b1a
8 8 1 412b1a
9 8 1 412b1a
10 8 1 412b1a
7 9 1 412b1a
8 9 1 412b1a
9 9 1 412b1a
10 9 1 412b1a
11 9 1 412b1a
8 10 1 412b1a
9 10 1 412b1a
10 10 1 412b1a
11 10 1 412b1a
12 10 1 412b1a
9 11 1 412b1a
10 11 1 412b1a
11 11 1 412b1a
12 11 1 412b1a
13 11 1 412b1a
10 12 1 412b1a
11 12 1 412b1a
12 12 1 412b1a
13 12 1 412b1a
14 12 1 412b1a
15 12 1 412b1a
11 13 1 412b1a
12 13 1 412b1a
13 13 1 412b1a
14 13 1 412b1a
15 13 1 412b1a
12 14 1 412b1a
13 14 1 412b1a
14 14 1 412b1a
15 14 1 412b1a
12 15 1 412b1a
13 15 1 412b1a
14 15 1 412b1a
15 15 1 412b1a
14 11 2 412b1a
15 11 2 412b1a
14 12 2 412b1a
15 12 2 412b1a
14 13 2 412b1a
15 13 2 412b1a
14 14 2 412b1a
15 14 2 412b1a
11 15 2 412b1a
12 15 2 412b1a
13 15 2 412b1a
14 15 2 412b1a
15 15 2 412b1a
14 10 3 412b1a
15 10 3 412b1a
14 11 3 412b1a
15 11 3 412b1a
14 12 3 412b1a
15 12 3 412b1a
14 13 3 412b1a
15 13 3 412b1a
14 14 3 412b1a
15 14 3 412b1a
10 15 3 412b1a
11 15 3 412b1a
12 15 3 412b1a
13 15 3 412b1a
14 15 3 412b1a
14 9 4 412b1a
15 9 4 412b1a
14 10 4 412b1a
15 10 4 412b1a
14 11 4 412b1a
15 11 4 412b1a
14 12 4 412b1a
15 12 4 412b1a
14 13 4 412b1a
15 13 4 412b1a
9 15 4 412b1a
10 15 4 412b1a
11 15 4 412b1a
12 15 4 412b1a
13 15 4 412b1a
14 8 5 412b1a
15 8 5 412b1a
14 9 5 412b1a
15 9 5 412b1a
14 10 5 412b1a
15 10 5 412b1a
14 11 5 412b1a
15 11 5 412b1a
14 12 5 412b1a
15 12 5 412b1a
8 15 5 412b1a
9 15 5 412b1a
10 15 5 412b1a
11 15 5 412b1a
12 15 5 412b1a
14 7 6 412b1a
15 7 6 412b1a
14 8 6 412b1a
15 8 6 412b1a
14 9 6 412b1a
15 9 6 412b1a
14 10 6 412b1a
15 10 6 412b1a
14 11 6 412b1a
15 11 6 412b1a
7 15 6 412b1a
8 15 6 412b1a
9 15 6 412b1a
10 15 6 412b1a
11 15 6 412b1a
14 6 7 412b1a
15 6 7 412b1a
14 7 7 412b1a
15 7 7 412b1a
14 8 7 412b1a
15 8 7 412b1a
14 9 7 412b1a
15 9 7 412b1a
14 10 7 412b1a
15 10 7 412b1a
6 15 7 412b1a
7 15 7 412b1a
8 15 7 412b1a
9 15 7 412b1a
10 15 7 412b1a
14 5 8 412b1a
15 5 8 412b1a
14 6 8 412b1a
15 6 8 412b1a
14 7 8 412b1a
15 7 8 412b1a
14 8 8 412b1a
15 8 8 412b1a
14 9 8 412b1a
15 9 8 412b1a
5 15 8 412b1a
6 15 8 412b1a
7 15 8 412b1a
8 15 8 412b1a
9 15 8 412b1a
14 4 9 412b1a
15 4 9 412b1a
14 5 9 412b1a
15 5 9 412b1a
14 6 9 412b1a
15 6 9 412b1a
14 7 9 412b1a
15 7 9 412b1a
14 8 9 412b1a
15 8 9 412b1a
4 15 9 412b1a
5 15 9 412b1a
6 15 9 412b1a
7 15 9 412b1a
8 15 9 412b1a
14 3 10 412b1a
15 3 10 412b1a
14 4 10 412b1a
15 4 10 412b1a
14 5 10 412b1a
15 5 10 412b1a
14 6 10 412b1a
15 6 10 412b1a
14 7 10 412b1a
15 7 10 412b1a
3 15 10 412b1a
4 15 10 412b1a
5 15 10 412b1a
6 15 10 412b1a
7 15 10 412b1a
14 2 11 412b1a
15 2 11 412b1a
14 3 11 412b1a
15 3 11 412b1a
14 4 11 412b1a
15 4 11 412b1a
14 5 11 412b1a
15 5 11 412b1a
14 6 11 412b1a
15 6 11 412b1a
2 15 11 412b1a
3 15 11 412b1a
4 15 11 412b1a
5 15 11 412b1a
6 15 11 412b1a
14 1 12 412b1a
15 1 12 412b1a
14 2 12 412b1a
15 2 12 412b1a
14 3 12 412b1a
15 3 12 412b1a
14 4 12 412b1a
15 4 12 412b1a
14 5 12 412b1a
15 5 12 412b1a
1 15 12 412b1a
2 15 12 412b1a
3 15 12 412b1a
4 15 12 412b1a
5 15 12 412b1a
14 0 13 412b1a
15 0 13 412b1a
14 1 13 412b1a
15 1 13 412b1a
14 2 13 412b1a
15 2 13 412b1a
14 3 13 412b1a
15 3 13 412b1a
14 4 13 412b1a
15 4 13 412b1a
0 15 13 412b1a
1 15 13 412b1a
2 15 13 412b1a
3 15 13 412b1a
4 15 13 412b1a
14 0 14 412b1a
15 0 14 412b1a
14 1 14 412b1a
15 1 14 412b1a
14 2 14 412b1a
15 2 14 412b1a
14 3 14 412b1a
15 3 14 412b1a
0 15 14 412b1a
1 15 14 412b1a
2 15 14 412b1a
3 15 14 412b1a
14 0 15 412b1a
15 0 15 412b1a
14 1 15 412b1a
15 1 15 412b1a
14 2 15 412b1a
15 2 15 412b1a
0 15 15 412b1a
1 15 15 412b1a
2 15 15 412b1a
